from	to
id_5	What method do you think best teaches data visualization?::Video Tutorials
id_6	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_7	What method do you think best teaches data visualization?::Video Tutorials
id_8	What method do you think best teaches data visualization?::Books
id_9	What method do you think best teaches data visualization?::Video Tutorials
id_10	What method do you think best teaches data visualization?::Examples
id_11	What method do you think best teaches data visualization?::Workshops
id_12	What method do you think best teaches data visualization?::I used examples and video tutorials
id_13	What method do you think best teaches data visualization?::Examples
id_14	What method do you think best teaches data visualization?::Examples
id_15	What method do you think best teaches data visualization?::Workshops
id_16	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_17	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_18	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_19	What method do you think best teaches data visualization?::Video Tutorials
id_20	What method do you think best teaches data visualization?::Video Tutorials
id_21	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_22	What method do you think best teaches data visualization?::Examples
id_23	What method do you think best teaches data visualization?::Examples
id_24	What method do you think best teaches data visualization?::Depends really on where you are on your journey
id_25	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_26	What method do you think best teaches data visualization?::Examples
id_27	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_28	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_29	What method do you think best teaches data visualization?::Examples
id_30	What method do you think best teaches data visualization?::Examples
id_31	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_32	What method do you think best teaches data visualization?::Video Tutorials
id_33	What method do you think best teaches data visualization?::Examples
id_34	What method do you think best teaches data visualization?::Examples
id_35	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_36	What method do you think best teaches data visualization?::Video Tutorials
id_37	What method do you think best teaches data visualization?::Examples
id_38	What method do you think best teaches data visualization?::Video Tutorials
id_39	What method do you think best teaches data visualization?::Books
id_40	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_41	What method do you think best teaches data visualization?::Workshops
id_42	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_43	What method do you think best teaches data visualization?::Video Tutorials
id_44	What method do you think best teaches data visualization?::Examples
id_45	What method do you think best teaches data visualization?::Examples
id_46	What method do you think best teaches data visualization?::Books
id_47	What method do you think best teaches data visualization?::Video Tutorials
id_48	What method do you think best teaches data visualization?::Examples
id_49	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_50	What method do you think best teaches data visualization?::Workshops
id_51	What method do you think best teaches data visualization?::Video Tutorials
id_52	What method do you think best teaches data visualization?::Examples
id_53	What method do you think best teaches data visualization?::Examples
id_54	What method do you think best teaches data visualization?::Workshops
id_55	What method do you think best teaches data visualization?::Examples
id_56	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_57	What method do you think best teaches data visualization?::Collaboration with more skilled practitioners
id_58	What method do you think best teaches data visualization?::Workshops
id_59	What method do you think best teaches data visualization?::Examples
